libName	subtype.pam50	subtype.pam50_proba_Basal	subtype.pam50_proba_Her2	subtype.pam50_proba_LumA	subtype.pam50_proba_LumB	subtype.pam50_proba_Normal
TCGA.AR.A24Q.01A.12R.A169.07	Basal	0.957679304515818	0	0	0	0.0423206954841826
TCGA.E2.A1LI.01A.12R.A157.07	Basal	0.823984225001297	0.133724248871361	0	0.0422915261273416	0
TCGA.D8.A1XR.01A.11R.A14M.07	LumB	0	0.0873167622689611	0.248778415126407	0.663904822604631	0
TCGA.A2.A0SV.01A.11R.A084.07	LumB	0	0.418495620814013	0	0.581504379185987	0
TCGA.E9.A1R2.01A.11R.A14D.07	LumB	0	0	0.0276570048309179	0.972342995169082	0
TCGA.A2.A0YM.01A.11R.A109.07	Basal	0.878260395067118	0.121739604932882	0	0	0
TCGA.AO.A03N.01B.11R.A10J.07	LumB	0	0.442024821880028	0	0.557975178119972	0
TCGA.LL.A442.01A.11R.A24H.07	LumB	0	0	0.413949798038084	0.586050201961916	0
TCGA.D8.A27R.01A.11R.A16F.07	LumB	0	0.449482003631315	0	0.550517996368685	0
TCGA.E9.A22G.01A.11R.A157.07	Basal	0.868613138686131	0.0653539297233068	0	0.0660329315905619	0
TCGA.E2.A1LE.01A.12R.A19W.07	Her2	0	0.710159992768688	0	0.289840007231312	0
TCGA.B6.A0WV.01A.11R.A109.07	LumB	0	0.215998224063934	0	0.784001775936066	0
TCGA.D8.A1JJ.01A.31R.A14M.07	LumB	0	0.388250248701227	0	0.611749751298773	0
TCGA.E2.A1IG.01A.11R.A144.07	LumB	0	0	0.443202764976959	0.556797235023041	0
TCGA.D8.A1XB.01A.11R.A14D.07	LumA	0	0	0.767207560627675	0.232792439372325	0
TCGA.BH.A1FD.01A.11R.A13Q.07	LumB	0	0.309893226559893	0	0.690106773440107	0
TCGA.BH.A0HA.01A.11R.A12P.07	LumA	0	0	0.547869101978691	0.452130898021309	0
TCGA.B6.A0X5.01A.21R.A109.07	LumB	0	0.314116379310345	0	0.685883620689655	0
TCGA.BH.A0BS.01A.11R.A12P.07	LumB	0	0	0.27964501510574	0.72035498489426	0
TCGA.E2.A572.01A.13R.A31O.07	LumA	0	0	0.662384327623548	0	0.337615672376452
TCGA.D8.A1JP.01A.11R.A13Q.07	LumB	0	0.219233147804576	0	0.780766852195424	0
TCGA.A2.A259.01A.11R.A16F.07	LumA	0	0	0.580580137659784	0	0.419419862340216
TCGA.E2.A1IO.01A.11R.A144.07	LumA	0	0	0.73023475445224	0	0.26976524554776
TCGA.A1.A0SN.01A.11R.A144.07	LumB	0	0.425965466023023	0	0.574034533976977	0
TCGA.S3.AA11.01A.31R.A41B.07	LumA	0	0	0.505632132799763	0.494367867200237	0
TCGA.D8.A1XL.01A.11R.A14M.07	LumB	0	0.412757882444531	0	0.587242117555469	0
TCGA.B6.A1KI.01A.11R.A14M.07	LumA	0	0	0.686067723178657	0.313932276821343	0
TCGA.3C.AALJ.01A.31R.A41B.07	LumB	0	0.339728079271806	0	0.660271920728195	0
TCGA.BH.A0BM.01A.11R.A056.07	LumA	0	0	0.590932642487047	0	0.409067357512953
TCGA.AO.A0JD.01A.11R.A056.07	LumB	0.159182160726419	0.210575081845698	0	0.630242757427883	0
TCGA.A2.A25B.01A.11R.A169.07	LumB	0	0.388807454716784	0	0.611192545283216	0
TCGA.AR.A0TW.01A.11R.A084.07	LumB	0	0.335066542865986	0.103683070256886	0.561250386877128	0
TCGA.B6.A0RM.01A.11R.A084.07	LumB	0	0	0.390454455249057	0.609545544750943	0
TCGA.A7.A6VV.01A.22R.A33J.07	Basal	1	0	0	0	0
TCGA.A1.A0SH.01A.11R.A084.07	LumA	0	0	0.634337763519707	0	0.365662236480293
TCGA.A2.A3XX.01A.21R.A239.07	Basal	0.941844587884806	0.0581554121151936	0	0	0
TCGA.BH.A1EN.01A.11R.A13Q.07	Her2	0	0.592931370426499	0	0.407068629573501	0
TCGA.A2.A3XW.01A.11R.A239.07	Normal	0	0	0.360070257611241	0	0.639929742388759
TCGA.B6.A0WT.01A.11R.A109.07	LumB	0	0.00357371941720883	0.407495647393018	0.588930633189774	0
TCGA.EW.A1PC.01B.11R.A21T.07	LumB	0.113337804252633	0.413231291175194	0	0.473430904572172	0
TCGA.A2.A3XT.01A.11R.A22U.07	Basal	0.68636014873399	0.094257215369179	0	0.219382635896831	0
TCGA.BH.A1FB.01A.11R.A13Q.07	LumA	0	0	0.566310671873755	0	0.433689328126245
TCGA.D8.A1Y3.01A.11R.A157.07	LumB	0.167884038276428	0.314761338542551	0	0.51735462318102	0
TCGA.BH.A0HF.01A.11R.A056.07	LumB	0	0	0.498319955198805	0.501680044801195	0
TCGA.A2.A3XV.01A.21R.A239.07	Her2	0	0.70040832455216	0	0.29959167544784	0
TCGA.A2.A1G0.01A.11R.A13Q.07	LumA	0	0	0.688334273359654	0	0.311665726640346
TCGA.BH.A1FJ.01A.11R.A13Q.07	LumB	0	0.365446716899892	0	0.634553283100108	0
TCGA.AR.A0U3.01A.11R.A109.07	LumB	0	0.136116152450091	0.0320145190562613	0.831869328493648	0
TCGA.D8.A1XD.01A.11R.A14D.07	LumB	0	0.272255673923113	0.209078276980083	0.518666049096804	0
TCGA.AR.A24Z.01A.11R.A169.07	LumB	0	0.0938683367317215	0	0.906131663268278	0
TCGA.LL.A73Y.01A.11R.A33J.07	Basal	0.776659830812612	0	0	0	0.223340169187388
TCGA.D8.A1XT.01A.11R.A14M.07	Her2	0	0.679162746942615	0	0.320837253057385	0
TCGA.EW.A1P5.01A.11R.A144.07	LumB	0	0.0458892550028128	0.204050470143856	0.750060274853331	0
TCGA.EW.A1OY.01A.11R.A144.07	LumB	0	0.164145821213884	0	0.835854178786116	0
TCGA.B6.A0RL.01A.11R.A084.07	LumB	0	0.247983870967742	0	0.752016129032258	0
TCGA.S3.A6ZH.01A.22R.A32P.07	LumB	0	0.257485714285714	0	0.742514285714286	0
TCGA.EW.A1J1.01A.11R.A13Q.07	LumB	0	0	0.496410186941208	0.503589813058792	0
TCGA.BH.A6R8.01A.21R.A33J.07	LumB	0	0.0757330267077824	0.441802121988188	0.48246485130403	0
TCGA.AR.A24P.01A.11R.A169.07	LumB	0	0	0.275250156347717	0.724749843652283	0
TCGA.A2.A1FW.01A.11R.A13Q.07	LumB	0	0.247446481040996	0	0.752553518959004	0
TCGA.EW.A2FS.01A.11R.A17B.07	LumB	0	0.000718597298074159	0	0.999281402701926	0
TCGA.BH.A0B8.01A.21R.A056.07	LumB	0	0	0.336512053707659	0.663487946292341	0
