libName	subtype.pam50	subtype.pam50_proba_Basal	subtype.pam50_proba_Her2	subtype.pam50_proba_LumA	subtype.pam50_proba_LumB	subtype.pam50_proba_Normal
TCGA.A2.A25E.01A.11R.A169.07	LumB	0	0.0858949727825808	0	0.914105027217419	0
TCGA.D8.A1JI.01A.11R.A13Q.07	LumB	0	0	0.466085616032254	0.533914383967746	0
TCGA.C8.A26Y.01A.11R.A16F.07	Her2	0.128433955163701	0.496801247244772	0	0.374764797591527	0
TCGA.AO.A12C.01A.11R.A10J.07	LumA	0	0	0.730086807211676	0	0.269913192788324
TCGA.D8.A1XA.01A.11R.A14D.07	LumA	0	0	0.655666251556662	0.344333748443337	0
TCGA.A2.A0YJ.01A.11R.A109.07	Basal	0.810856519367158	0	0	0	0.189143480632842
TCGA.BH.A0GY.01A.11R.A056.07	LumA	0	0	1	0	0
TCGA.AC.A23H.01A.11R.A157.07	Her2	0	0.67481952887538	0	0.32518047112462	0
TCGA.OL.A5RZ.01A.11R.A28M.07	Her2	0	0.722949490268767	0	0.277050509731233	0
TCGA.B6.A0RG.01A.11R.A056.07	LumA	0	0	0.502971137521222	0.497028862478778	0
TCGA.AR.A1AN.01A.11R.A12P.07	LumA	0	0	0.726592082616179	0.273407917383821	0
TCGA.OL.A5S0.01A.11R.A28M.07	Basal	0.897490456223794	0.0142061455660554	0	0	0.0883033982101508
TCGA.AO.A0JM.01A.21R.A056.07	LumB	0	0.484674329501916	0	0.515325670498084	0
TCGA.GM.A2DH.01A.11R.A180.07	Her2	0.148505530713109	0.496446222640621	0	0.35504824664627	0
TCGA.BH.A42V.01A.11R.A24H.07	LumA	0	0	0.538695807954138	0	0.461304192045862
TCGA.C8.A273.01A.11R.A16F.07	LumB	0	0.0352405619653088	0.253904717055176	0.710854720979515	0
TCGA.B6.A0X7.01A.11R.A10J.07	LumA	0	0	0.68568097417739	0	0.31431902582261
TCGA.B6.A0I1.01A.11R.A21T.07	Basal	0.950485718428302	0.0495142815716978	0	0	0
TCGA.A7.A13G.01A.11R.A13Q.07	LumA	0	0	0.754711171326518	0	0.245288828673482
TCGA.E2.A1L9.01A.11R.A13Q.07	LumA	0	0	0.64354215003867	0.35645784996133	0
TCGA.LL.A5YP.01A.21R.A28M.07	Basal	0.910889199847348	0.0891108001526523	0	0	0
TCGA.A8.A08O.01A.21R.A056.07	LumA	0	0	0.801315059811455	0.0504634397528321	0.148221500435713
TCGA.AR.A251.01A.12R.A169.07	Basal	0.89782847383189	0.10217152616811	0	0	0
TCGA.A7.A13E.01A.11R.A277.07	Basal	0.836905351833498	0	0	0	0.163094648166501
TCGA.V7.A7HQ.01A.11R.A33J.07	LumA	0	0	0.735983003420044	0	0.264016996579957
TCGA.E2.A56Z.01A.12R.A29R.07	LumB	0	0	0.255016835016835	0.744983164983165	0
TCGA.E2.A1IU.01A.11R.A14D.07	LumA	0	0	0.693805228276878	0	0.306194771723122
TCGA.E9.A1R6.01A.11R.A14D.07	LumB	0	0.269156130549838	0.278917965304322	0.451925904145839	0
TCGA.BH.A0DH.01A.11R.A084.07	LumA	0	0	0.765609427214633	0.082370874127924	0.152019698657443
TCGA.D8.A1XY.01A.11R.A14M.07	LumA	0	0	0.720463219986121	0	0.279536780013879
TCGA.E2.A570.01A.11R.A29R.07	LumA	0	0.0315240578336099	0.554238761159833	0.414237181006558	0
TCGA.E2.A1LA.01A.11R.A144.07	LumB	0	0	0.419961734693878	0.580038265306122	0
TCGA.C8.A1HF.01A.11R.A137.07	Her2	0	0.608522483940043	0	0.391477516059957	0
TCGA.S3.AA0Z.01A.11R.A41B.07	Basal	1	0	0	0	0
TCGA.AR.A0TU.01A.31R.A109.07	Basal	0.701849717328064	0.128162906855481	0	0.169987375816455	0
TCGA.BH.A0HI.01A.11R.A084.07	LumA	0	0	0.69977546679272	0.30022453320728	0
TCGA.C8.A1HJ.01A.11R.A13Q.07	Basal	0.932092142631745	0.0398232881035027	0	0.0280845692647523	0
TCGA.BH.A5IZ.01A.11R.A27Q.07	Basal	1	0	0	0	0
TCGA.LL.A8F5.01A.11R.A36F.07	Basal	0.830521941082997	0	0	0	0.169478058917003
TCGA.D8.A1JM.01A.11R.A13Q.07	Basal	0.973730437559885	0.026269562440115	0	0	0
TCGA.AO.A0JB.01A.11R.A32Y.07	Normal	0.154868957036354	0	0.281069863961264	0	0.564061179002383
TCGA.E2.A1LS.01A.12R.A157.07	Basal	0.532170804753164	0	0	0	0.467829195246836
TCGA.D8.A1XM.01A.21R.A14M.07	LumA	0	0	0.696156256528097	0.303843743471903	0
TCGA.A7.A2KD.01A.31R.A21T.07	LumB	0	0.383790009699321	0	0.616209990300679	0
TCGA.S3.AA14.01A.11R.A41B.07	LumA	0	0.240893993131791	0.628553735292462	0	0.130552271575747
TCGA.LL.A6FQ.01A.11R.A31O.07	LumA	0	0	0.694307270233196	0.305692729766804	0
TCGA.AR.A1AP.01A.11R.A12P.07	LumA	0	0	0.529598525194592	0.470401474805408	0
TCGA.BH.A1EY.01A.11R.A13Q.07	LumA	0	0	0.631098410928352	0.368901589071648	0
TCGA.B6.A0RE.01A.11R.A056.07	Basal	1	0	0	0	0
TCGA.AC.A5XU.01A.11R.A28M.07	LumA	0	0	0.653015194681861	0.346984805318139	0
TCGA.D8.A1XK.01A.21R.A14M.07	Basal	0.71105115590118	0.187113156641803	0	0.101835687457017	0
TCGA.S3.AA12.01A.11R.A41B.07	LumB	0	0.203009633640391	0.385837845439843	0.411152520919767	0
TCGA.BH.A0AU.01A.11R.A12P.07	LumB	0	0.0747929957920456	0.166282068684675	0.75892493552328	0
TCGA.A7.A13F.01A.11R.A12P.07	LumB	0	0.34124685138539	0	0.65875314861461	0
