Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
TCGA-BH-A0H0-01A-11R-A056-07,0.0522797808758158,0,0.0596666258027993,0.0473593439957124,0,0.198281487430223,0.00137510684500015,0.0905580894160607,0.0566937580202925,0,0,0.01307982259473,0.0360391116907317,0.0165563902416598,0.0872531253849736,0.173844921025206,0.0102586874127951,0,0.120269311229333,0,0,0.00185697788184912,0.004,0.449581818693416,0.893368030296261,0.965372539847182
TCGA-AR-A24K-01A-11R-A169-07,0.0466116714589968,0,0.0227050446599778,0.0516113979343102,0,0.124237344252303,0.00729296412154573,0.0369093077968883,0.0178215621674011,0,0.0126951433565827,0,0.0303502437858056,0.0462356422829647,0.0376137509846102,0.174277990035878,0.0248315271554866,0.0319709457564415,0.00785508013608843,0.0218542843668589,0,0.00569308020943055,0,0.51959598994525,0.861835482835095,0.70056698046157
TCGA-BH-A1FG-01A-11R-A13Q-07,0.0441212352490698,0,0.0116195411080455,0.05857535257683,0,0.128740528034309,0.00646214429652885,0.0385352493208719,0.019454817655088,0.00571231767673841,0.0019718933385491,0,0.0414580310031536,0.0635589185920625,0.0731325078163686,0.132860646148961,0.0108079691135219,0,0.128943844075108,0,0,0.00240591885581669,0.002,0.464050969470863,0.887596321848578,0.768360914861023
TCGA-BH-A0H9-01A-11R-A056-07,0.0647068189632768,0,0.0510403866408789,0.0715689001503203,0,0.192723610299229,0.00698130004855962,0.0368058459774266,0.0207151457425835,0,0,0.000900594797149101,0,0.18576956591687,0.0546482318155733,0.195240146869736,0.00780771164140835,0,0.045529057741126,0,0,0.00436073853971756,0,0.714151857569532,0.755715300691072,0.938798055143855
TCGA-D8-A1J9-01A-11R-A13Q-07,0.0318358453295842,0,0.011066421115874,0.0314159750855983,0,0.138146275928251,0.0163719828408941,0.0470378339200544,0.0605937374014063,0,0.0230447614907423,0,0,0.322088409804147,0.095103439955065,0.321458499852024,0.00426219521859958,0,0.115073755129885,0,0,0.00435441043903914,0,0.648460319251833,0.78383153286214,1.22185354351116
TCGA-D8-A27K-01A-11R-A16F-07,0.187715862016677,0,0.087531038665783,0.130796016144076,0,0.37418144605493,0.0648396000013815,0.150218163485446,0.0829167008760104,0.0316308297662771,0.0728174699914916,0,0.047686108602535,0.112821205147995,0.169735963800218,0.244661198654432,0.0200984741645997,0,0.0700506028540991,0,0,0.0108592415352662,0.00800000000000001,0.354931945190543,0.936631416086482,1.85855992176122
TCGA-B6-A400-01A-11R-A239-07,0.0350800671045894,0,0.0286957809600704,0.0706872704126298,0,0.26307328795886,0.00482034255652504,0.143961893377935,0.1632849088868,0,0.0382856760143657,0,0,0.646794850782248,0.118549489951301,0.150971440659085,0.261083865670543,0.201499657469183,0,0.0129800236434197,0,0.00229474138739538,0,0.506238504411413,0.862523058182588,2.14206329683495
TCGA-AR-A24R-01A-11R-A169-07,0.0581303584152453,0,0.0429472515608993,0.0821239205512777,0,0.282575275154504,0.043994419342832,0.0765783118570017,0.0892493769798602,0.0196529921573998,0.0239433235971317,0,0.0137155818822476,0.127821334559102,0.147244341055203,0.224771638906382,0.0633804263455718,0,0.0839613270125008,0,0.00131524342303055,0.00589950950331835,0,0.636830033160539,0.801660097244101,1.38730463230351
TCGA-E2-A1B4-01A-11R-A12P-07,0.0719372167043966,0,0.0231540241179221,0.0362516878084904,0,0.161801230569638,0,0.0573389146373797,0.0539257728249831,0.0212822075730649,0,0.00208507153103936,0.0185702240303737,0.0869413523169863,0.0583930967498234,0.116675788536929,0.00526264341763901,0.00964326165145839,0.100631490638491,0.0030160539692214,0,0.00102691499174158,0,0.563689163835528,0.840320143079584,0.827936952069578
TCGA-AQ-A1H2-01A-11R-A13Q-07,0.0146595864253979,0.00973279835739227,0.0133469854853054,0.0789382906448365,0,0.182238089875047,0.00499778726487288,0.0361738687269657,0.0482513692680751,0,0.00232068756884534,0.00857311027722173,0.128078511149532,0.0387502899681805,0.0798272316671296,0.236975159791741,0.00399654257356841,0,0.0726458283119551,0,0,0.000978794625499101,0,0.568979552636324,0.837214226810352,0.960484931981566
TCGA-C8-A1HK-01A-21R-A13Q-07,0.240818467697252,0,0.181183436958863,0.0730862259182888,0,0.202626367955107,0.0373720926145564,0.0703273643104489,0.0649356029961321,0.00708082835864155,0.0329472434733912,0,0.00432199793635792,0.0289821925948584,0.0868142992654905,0.192962041189796,0.012527722731165,0,0.00132209178128936,0.0102007876804211,0,0.00535579854064035,0,0.525052593359814,0.851906637667769,1.2528645620027
TCGA-D8-A1JF-01A-11R-A13Q-07,0.188154564597704,0,0.243672792850083,0.105373481773921,0,0.189401975500534,0.0445546208501411,0.0659142842482453,0.0510845436331259,0.0280050739176133,0.0605865012747633,0,0.00230967314855048,0.144690532378969,0.0985025284636857,0.275891437718382,0.0163915696537323,0,0.0435678533365977,0.0167954787594659,0,0.00859507505445027,0.002,0.459213418995052,0.888018928000554,1.58349198715996
TCGA-GM-A2DK-01A-21R-A180-07,0.0639999162427881,0,0.0225525759536834,0.0904667557033973,0,0.152530630902192,0.00872826216997428,0.063556530170585,0.0596279420499028,0.00319743961969503,0,0.012450502050824,0,0.295411500337043,0.0562730312914233,0.255104327218427,0.0107166887280752,0,0.0353166717437536,0.00478315148251728,0,0.00263732895783456,0,0.634252963814369,0.793202122104618,1.13735325462212
TCGA-A2-A1G4-01A-11R-A13Q-07,0.130455639182563,0,0.133427070703632,0.120403908633211,0,0.152121073120961,0.00627731167530803,0.120232734667068,0.0271061619730469,0,0,0.0132870852937029,0.0569986231306777,0.0719176543056988,0.0773106790361549,0.269010121378797,0.0146439094609362,0.00101424902418511,0.0741520376289564,0.0126642162632112,0.00445069707764853,0.00916108240854702,0.00600000000000001,0.378374952174123,0.925201544584852,1.29463425496431
TCGA-BH-A0HB-01A-11R-A056-07,0.0525702387578315,0,0.113747256977488,0.159573024215733,0,0.229367183964307,0.0214985889216979,0.0911899456387127,0.110135514336658,0.0221652640241872,0,0.00358983748071654,0.014537761397128,0.139504283155328,0.105044278787896,0.213196884222985,0.0577909334089357,0,0.0957244030191808,0,0,0.0122862511540487,0,0.616810699196278,0.81299867054002,1.44192164946283
TCGA-C8-A1HG-01A-11R-A137-07,0.0542879158528359,0.0545812967908501,0.319240114119846,0.585219588706782,0,0.00454353783385127,0.147314104479902,0.272791374349262,0.192276992315818,0.00405913091080395,0,0.0617134315655417,0,0.173356158936804,0.238311688428794,0.634424035071575,0.0173531733395317,0.0119424468715391,0.0970266549492119,0,0,0.00547291093539851,0.012,0.300012711151549,0.961159423419227,2.87391455545835
TCGA-BH-A1F6-01A-11R-A13Q-07,0.0773273779576963,0,0.125082560298559,0.262791314628103,0,0.235006948822807,0.0868117806632463,0.114853663593012,0.0477452359663333,0,0.0011312080015186,0.0101395298613333,0.0251030599914178,0.345114093205409,0.168166554142875,0.404023079497113,0,0.012906463647856,0.0166367048101251,0.0259500466534591,0,0.0309199680560676,0.00600000000000001,0.393175111539354,0.919318886011634,1.98970958979693
TCGA-BH-A1FU-01A-11R-A14D-07,0.253733259218708,0,0.0757058618120672,0.157499711984083,0,0.356455192780121,0.0514201114142527,0.109952206183866,0.0739607161319731,0,0,0.00579002473809016,0,0.2412731197868,0.115500838333306,0.187493293141589,0.0417043018224441,0.0194154070251995,0.094313952479946,0,0,0.00608821176293102,0,0.545419905963227,0.84624411626221,1.79030620861538
TCGA-BH-A1FN-01A-11R-A13Q-07,0.0644130142676309,0,0.0383321164449432,0.0308619341581729,0,0.150780759528582,0.0234699609677696,0.087089976261547,0.0183304089416909,0,0.0310187962341693,0,0,0.387964896787899,0.0840381316542401,0.193519268137978,0,0.0130808485923396,0.0168016945394066,0.0157097139722209,0.00572258846534217,0.0235386708652804,0,0.691750673540581,0.754601528478124,1.18467277981921
TCGA-EW-A6S9-01A-22R-A33J-07,0.116402410786978,0.0135074895727962,0.107819444057406,0.0484669782915733,0,0.0799928647988897,0.00611620030319801,0.0906893511346517,0.0493773115681325,0,0.0188558924182223,0,0,0.33407919122516,0.130434228725854,0.285030197233932,0,0.00676678715566593,0.173669243137902,0,0,0.00271463160447513,0.01,0.326657084327898,0.949967701942954,1.46392222201484
TCGA-OL-A5D6-01A-21R-A27Q-07,0.0555095695412109,0,0.0277088104388666,0.0696665879501415,0,0.231021295456887,0,0.0704889825042208,0.054617089226075,0,0.0109147283133138,0,0.0379725382173731,0.0664658402349581,0.0856246331528692,0.274161996134203,0.0166357652881335,0,0.116364607700072,0,0,0,0.00800000000000001,0.348541498696123,0.938236884219318,1.11715244415832
TCGA-E9-A1R7-01A-11R-A14M-07,0.125581195343274,0,0.140786655210267,0.075523147489313,0,0.140000481705548,0.012619929017271,0.0287790865284104,0.00889720742793324,0,0,0.00528152593254747,0.0108157529944422,0.0457557551162795,0.069360786305326,0.0700511045861315,0.0169949055903046,0,0.0553197045621711,0,0,0.00370456045389277,0,0.531994454692555,0.848998197402848,0.809471798263112
TCGA-AR-A0TZ-01A-12R-A084-07,0.0152202707227795,0.00938458738949952,0.00760829844762534,0.0553949331311983,0,0.20671547490977,0,0.0639236139063178,0.0305033665763173,0,0.010844327824891,0,0.0601567636038879,0.103195804485185,0.06661883976736,0.220258589861007,0.0141179842810273,0.00670740173733981,0.0571019099363615,0.0550962899278137,0,0.000521823619751188,0,0.613969372495977,0.813205755426994,0.983370280128133
TCGA-E2-A1L6-01A-11R-A13Q-07,0.173857085796477,0,0.0464977965471827,0.0748541900986564,0,0.22580640362425,0.00344347312817628,0.094031924215992,0.0200106406178092,0.0182183734784179,0.0319977495503957,0,0,0.346499645223856,0.098065239378158,0.257674187797885,0,0,0.0490811827870787,0.0404074744118806,0,0.0115633890946102,0,0.677992815705334,0.773724859919315,1.49200875575083
TCGA-A7-A26H-01A-11R-A169-07,0.0759496081631912,0,0.0269469965151788,0.133610657990812,0,0.265561699797769,0.0212285554079733,0.0706269461056516,0.0373171197266879,0,0,0.0168646628939012,0.00428201140862201,0.344671879805683,0.133857506709043,0.226904648953014,0.0369500241138445,0.00358696023585839,0.0630115451863184,0,0,0,0.002,0.497630826344623,0.868395698852173,1.46137082301355
TCGA-BH-A1F5-01A-12R-A13Q-07,0.0785486854276286,0,0.0307870118996001,0.0240854214307098,0,0.195261276074759,0,0.0509151274526377,0.0127615922448641,0,0,0.0305067155167769,0.0267831467534608,0.0142573204199562,0.0460226474727285,0.186675963251853,0.040395640643248,0.00415421609527501,0.0788653557293166,0.058858811045081,0,0.0100263757914778,0.004,0.431312919149268,0.902152225439236,0.888905307249374
TCGA-A2-A0YT-01A-11R-A109-07,0.0333250357206478,0,0.0803342376032139,0.162153533419858,0,0.16098875696055,0.013963713498951,0.0258578235809691,0.0269985398234042,0,0,0.0232963930450017,0.0214829463965462,0.0705821174140006,0.0741252774157986,0.225818559517321,0.0280088668790738,0.0274941926760727,0.0350390537914395,0,0,0.0123485246358582,0,0.603336789764513,0.819540776861868,1.02181757237871
TCGA-AQ-A0Y5-01A-11R-A14M-07,0.0156481519750205,0.00104378270330272,0,0.0154298825227214,0,0.108572108317796,0.00131875815507674,0.0232324688329965,0.0187536502513431,0,0.0119228278857776,0.0032982591171585,0,0.345668063681099,0.0655584261063399,0.356130658177945,0.00115752958013904,0.00365704176413368,0.0708858640222932,0,0,0.00964494946525592,0,0.804154651637021,0.655983949985641,1.0519224225584
TCGA-GI-A2C8-01A-11R-A16F-07,0.0425580741633131,0,0.0170556033868394,0.103110053661425,0,0.154509718592828,0,0.0400999636425729,0.0543714309987988,0,0.0569408132557199,0,0.0108885304128373,0.365440847670377,0.0729225099442949,0.319371902200544,0,0,0.0960040750426879,0.0276089147679547,0,0.00705494900656878,0,0.691954979886259,0.759675346266342,1.36793738674676
TCGA-AO-A0JI-01A-21R-A056-07,0.0977171374017786,0.028643340255613,0.16490389700854,0.132150183366943,0,0.247634288913966,0,0.0491584035974892,0.0210530551140021,0,0,0.00845062554063068,0,0.0357459517779444,0.0901176044589787,0.0804675078774586,0.0137374404515879,0,0.69723486124542,0,0,0,0.002,0.454641086760673,0.891066964208514,1.66701429701035
TCGA-C8-A1HO-01A-11R-A13Q-07,0.0511296405739858,0,0.122284372516781,0.0987121311249987,0,0.196937991654479,0.0095655435361307,0.0487518550990981,0.0382179922600245,0.00244894910976556,0,0.0150262167096018,0,0.178536110982627,0.101844678333666,0.205598667491687,0.00610961906466037,0,0.0589297703398853,0,0,0.00576660061810171,0.00600000000000001,0.401370205375238,0.915350618806475,1.13986013941549
TCGA-C8-A1HI-01A-11R-A137-07,0.144865470247711,0,0.216647900170907,0.0260129598284734,0,0.156059439659939,0,0.0551790650678879,0.0326046169616284,0.0053090416475557,0.0209825941847841,0,0.0052198155435875,0.100056535247411,0.0829441540795862,0.202777905142601,0.0157435315563367,0.00334957510384204,0.106886625973626,0,0,0.00425833083815199,0,0.565018590354924,0.834270713546622,1.17889756125403
TCGA-B6-A1KC-01B-11R-A157-07,0.0166244740976277,0.00136256436233956,0.0197084768570159,0.0392031816773079,0,0.0978241045237532,0.00326399362106879,0.0179375498547164,0.0173442454898818,0.000318004067020021,0.0048168838554213,0,0,0.11730516487153,0.043409185955122,0.229901362389261,0.00536414170727729,0,0.0772851725915127,0,0,0.00480722277290604,0,0.734019999503739,0.742346064421678,0.696475728693762
TCGA-C8-A274-01A-11R-A16F-07,0.0176809937345183,0.00434323327684244,0.0144712490247849,0.0331077995893646,0,0.142027821996473,0.0112545371403748,0.0412838069059589,0.0289967318555814,0,0.0317975802664226,0,0.0487089899021815,0.0454257177469532,0.0765565944832498,0.214674963091577,0.0222362480995797,0.00665748753701369,0.0409814079587746,0,0,0.00471808154128409,0,0.537060064672813,0.852573040771899,0.784923244150935
TCGA-E2-A1L7-01A-11R-A144-07,0.166607354002367,0,0.0687129364632414,0.358919782206217,0,0.479340461772982,0.0707852392819211,0.158447743137301,0.0722692986534904,0,0.0295692207812391,0.00583251623863992,0.030415549010516,0.208073365155791,0.218109565615297,0.208743413055112,0.0848909547485944,0,0.0262943000633002,0,0,0,0.002,0.4839894060925,0.87466204915782,2.18701170018601
TCGA-D8-A1XU-01A-11R-A14M-07,0.0601980887440325,0,0.0282941488555065,0.0563833667979202,0,0.160222405358662,0.0103516118411456,0.0405822173233007,0.0476134120617404,0,0.0147694518324581,0,0.0603539404549662,0.0424831407326935,0.0687151354472556,0.215772378915415,0.0724540546502891,0,0.096441942989129,0,0,0.00411259309174615,0,0.532763750006439,0.859250288429972,0.978747889096261
TCGA-B6-A0IK-01A-12R-A056-07,0.128089520864225,0,0.100070468510614,0.161668058695783,0,0.148141231605799,0.0132294083718198,0.0941438556672006,0.0921860868428198,0,0,0.0284110961033564,0.0158219785819886,0.0940789944572442,0.102340621622755,0.149533699001286,0.0188820078025915,0.0254829620007761,0.0619401526694726,0,0,0.00577134015872308,0,0.519107387381853,0.858832136564486,1.23979148295645
TCGA-E9-A247-01A-11R-A169-07,0.0754012516928345,0,0.0400975736324031,0.0432751072943906,0,0.0987253469114077,0.0111274907336234,0.0386264530709045,0.0428871664760673,0,0.0116642500513094,0,0.000320991897569582,0.136762788208792,0.0882339022654155,0.13055681404147,0.00800072120746298,0,0.0934593681020135,0,0,0.00272400844721808,0,0.62510506649872,0.80877396931777,0.821863234032882
TCGA-AN-A0XW-01A-11R-A109-07,0.0670782388782201,0,0.0745742050467556,0.244271161304948,0,0.438220942717663,0.0968543561753409,0.229833084152845,0.11020814715954,0,0.0716745967086455,0,0.0329436720836691,0.139497022628191,0.204055011804385,0.364342987109382,0.0488823654238312,0.00994283339506386,0.147653979213964,0,0.001977746074889,0.0156314960970369,0.004,0.423401611434416,0.905110671631505,2.29764184597437
TCGA-AC-A8OP-01A-11R-A36F-07,0.107992806644895,0.024693509355972,0.0340288572583747,0.1104919292395,0,0.149909581510331,0,0.108811725078608,0.0572534939284658,0,0,0.0158490997697826,0.0181178758644567,0.173726954539874,0.0882707866012613,0.190810600682302,0.00758919015952041,0,0.12625483529059,0.0394818968726789,0,0,0,0.71252253698696,0.763913766107782,1.25328314279661
TCGA-EW-A6SD-01A-12R-A33J-07,0.0796150310653193,0,0.38782320647214,0.301223623040031,0,0.215344218921169,0.0800002431109889,0.197224227947713,0.187226791272595,0,0.0446143992299011,0.00545144441668726,0.0181411970070348,0.314836276738941,0.291785741384328,0.377772348936273,0.0746508208046032,0,0.135869964725348,0,0,0.0258282809909154,0.00600000000000001,0.394696317454901,0.91826097684513,2.73740781606399
TCGA-AR-A24Q-01A-12R-A169-07,0.115838667131351,0,0.188863130220863,0.22823696931707,0,0.221648309480126,0.0473476207943195,0.162273640205039,0.0645848631908745,0.0370718761487634,0,0,0,0.378060520481821,0.142643637834472,0.236122216831558,0.0393556852007646,0,0.0695481857168058,0,0,0,0.004,0.442512134149811,0.896137156735891,1.93159532255383
TCGA-E2-A1LI-01A-12R-A157-07,0.143776411067391,0.00101982706967126,0.0968389882139211,0.0992909269302925,0,0.342725884419185,0.0689952082015324,0.220565364037035,0.0767494983182824,0.0163282495839716,0.0106790480002896,0,0.0355226405816646,0.505470934617394,0.301565004169003,0.233792909869067,0.0143602118266519,0,0,0.072405212625769,0,0,0.012,0.291533956013444,0.969316938948805,2.24008631953112
TCGA-D8-A1XR-01A-11R-A14M-07,0.0164285875781665,0.00360844714168804,0.0101449600106154,0.0456303238132012,0,0.0805355112515566,0,0.0342044955241602,0.0315403821165267,0,0.00829540831782288,0,0,0.284562026622319,0.0511056631036914,0.242179485805192,0.0449566036830156,0,0.0754985074876056,0.0198362418525327,0,0,0,0.68803375119657,0.754549543718267,0.948526644308094
TCGA-A2-A0SV-01A-11R-A084-07,0.0241658064790198,0.000181185259097739,0.00346370481124447,0.0402345074231321,0,0.239209796162418,0.022499812386037,0.0987397864651224,0.0872183959606053,0.00351405345671885,0,0.00856423157052394,0.0539952531949713,0.331023316288499,0.0831693420459141,0.345645650720975,0.0297194143664615,0,0.0622607431760505,0,0.0161533792783176,0,0,0.529697046065724,0.851705028699153,1.44975837904511
TCGA-E9-A1R2-01A-11R-A14D-07,0.090375934176038,0,0.0411080505910996,0.143912598324036,0,0.208277727848063,0.0344719215241855,0.130795163126095,0.0907151708773152,0,0.0398064514656853,0,0.0271934574286851,0.0364966147536259,0.137969026051488,0.148349556161346,0.0222610787548033,0,0.0827853069519799,0,0,0.00641034256918996,0,0.738729806903251,0.735729614918057,1.24092840060364
TCGA-A2-A0YM-01A-11R-A109-07,0.0481720462454377,0,0.0104884373878809,0.0693002879529777,0,0.252117094520585,0.0120956087299027,0.128293774510924,0.0457095717573489,0,0.0146807385448824,0.0231469755055744,0.0546503989836349,0.854518158991139,0.153440369485603,0.187251391329684,0.00189282294724115,0.0922034354651563,0,0.0628576450757273,0.00176436826544581,0.00301104770724512,0,0.778584501641489,0.67637561824896,2.01559417340639
TCGA-AO-A03N-01B-11R-A10J-07,0.0391218222136181,0,0.0108581882033039,0.0205865486134863,0,0.0725571629199503,0.00479612321101407,0.0404965546728476,0.0217902196186346,0.0153503392644816,0.0288432368381739,0,0,0.209857861783997,0.0336297564810857,0.0666927520037167,0.00112237213193547,0.0161108637550758,0.0368552921697468,0.000893580509311459,0.000656927287493605,0,0,0.707537203889674,0.74877279026784,0.620219601677872
TCGA-LL-A442-01A-11R-A24H-07,0.025970607352355,0,0,0.0532535505044109,0,0.0908123471627838,0,0.0213268980005156,0.0309740120415182,0,0.0418085129222881,0.0254075493232306,0.2462167711453,0,0.0285583101245637,0.525646167067509,0.0124443352960719,0.00918775018373957,0.06470168204466,0,0,0,0.018,0.25112837115003,0.988228429618124,1.17630849316895
TCGA-D8-A27R-01A-11R-A16F-07,0.0432501027725393,0,0.13319967545035,0.209344607847126,0,0.185061834904509,0.0187998172001468,0.0616178977836187,0.067744502124952,0.00215102603053381,0,0.0114838845281022,0.0238566283027258,0.0855723953778811,0.10783837628154,0.362881392287124,0.0370043800023857,0,0.0899579957731434,0,0,0.00868889678097001,0,0.539446387257346,0.851916993323304,1.44845341344765
TCGA-E9-A22G-01A-11R-A157-07,0.0457381359083247,0,0.0221427617295742,0.0530807294451004,0,0.16712837523083,0.0295179227049126,0.108582993351123,0.0271644662646103,0,0.0194033035491532,0.00714831264735075,0,0.318989014982351,0.0669372594912397,0.106589537764716,0.00137739760418897,0.144062236936591,0.0223452151778184,0,0,0,0,0.616504858352855,0.802012925185781,1.14020766278788
TCGA-E2-A1LE-01A-12R-A19W-07,0.0304112808346806,0.00984514877632986,0.0107967921628949,0.276390609749799,0,0.234366878677499,0.0142946095319462,0.135676480497914,0.117590254133443,0,0,0.0345721978208137,0.0112067853049692,0.246240557274686,0.131656065359469,0.216506557043673,0.0126961666604622,0,0.0518873174738686,0,0,0.00149554427682941,0,0.78058358604048,0.699057284572467,1.53563324557928
TCGA-B6-A0WV-01A-11R-A109-07,0.023251346475374,0,0.0387519339734467,0.0530184358823115,0,0.10582283932492,0,0.0582597033088985,0.0255867223456911,0,0.0240845396359617,0,0.00480517824926544,0.0928765964177436,0.058021288237296,0.113333533778738,0.0147842039460213,0.0225935860729783,0.0275325803850076,0,0.00367646508325548,0.00115615731975384,0.002,0.494158491615869,0.871936328992558,0.667555110436663
TCGA-D8-A1JJ-01A-31R-A14M-07,0.0409301488477114,0,0.0254008174749217,0.0724010914950737,0,0.143323206213458,0.00666584694692033,0.0445804780654579,0.0405853361913757,0,0.00639311102818857,0,0,0.359054852878801,0.0909773763851787,0.255631402678929,0.0267060674421422,0.0138567497640555,0.0390228466563309,0.0345010806834296,0,0.00759607543567316,0,0.836766295904486,0.657482829588452,1.20762648818765
TCGA-E2-A1IG-01A-11R-A144-07,0.0225581616337916,0,0.0305927013174726,0.0817184029028642,0,0.175897011577526,0.0035741675982054,0.0443883330555294,0.0677962525131953,0,0,0.0229246749860304,0.0145732511896979,0.265077465946487,0.0699756310553314,0.136408424165053,0.0146099277419981,0,0.0540364821364571,0,0.000733011480518484,0.0083752201256919,0,0.592576923091204,0.818223210829238,1.01323911942585
TCGA-D8-A1XB-01A-11R-A14D-07,0.0604280644122362,0,0.0500412917310113,0.043671159234733,0,0.196635251867519,0,0.0634167155838075,0.0401150334298144,0,0,0.0166964956469631,0.0190190274074758,0.107551308261138,0.0584879761301806,0.189091700100398,0.0394671810557942,0,0.256867826055386,0,0,0.000340599849739968,0,0.527374804582954,0.859507912491127,1.1418296307662
TCGA-BH-A1FD-01A-11R-A13Q-07,0.0281710472587461,0,0.0892446007715146,0.0292442923538491,0,0.186762141700539,0.00486825294928588,0.0579284341320399,0.0170844778396519,0,0.0195388181854122,0,0.00713617988776784,0.200607512855128,0.093611334608647,0.272354016103952,0,0.00226442518149652,0.0112624037092419,0.0198994565764165,0,0.0118100053840195,0,0.697276942552548,0.761066795017167,1.05178739949771
TCGA-BH-A0HA-01A-11R-A12P-07,0.0768942500929893,0,0.108113446474804,0.132610616745865,0,0.205543067905015,0.0192985788354014,0.141848171113733,0.0822145857486915,0.0116773757085742,0,0.0741910502861132,0.0230090594850009,0.0310386151828887,0.167176813271789,0.168933342616862,0.0424462960561547,0,0.217089957615519,0,0,0.0114952231502119,0,0.656412242955952,0.790370043255669,1.51358045028961
TCGA-B6-A0X5-01A-21R-A109-07,0.0307449030783716,0.0187980540843246,0.0210050435510229,0.0476992282478715,0,0.0888739081257933,0.00482196604239184,0.0453183936315911,0.0217765326567105,0.00262605809740535,0.0102164302570185,0,0.0292813546944896,0.0766303147968351,0.0417860981280384,0.220109299594229,0.00723228013287854,0,0.0972251061976296,0,0,0.00167681782143818,0.00600000000000001,0.380401587777088,0.924371416422919,0.76582178913804
TCGA-BH-A0BS-01A-11R-A12P-07,0.0555329968420833,0,0.0341170332902042,0.0295647897405943,0,0.0834056952818166,0.00139124703172747,0.0384391491968484,0.0193257943949832,0.00417497671009498,0.00146652006801095,0.00725637629228208,0.0806517387462057,0.0718748943443856,0.0693222046448012,0.197397021272486,0.0225193170416119,0.00312123690568063,0.0465598280653576,0,0.0191096710765935,0.00652664936603105,0.002,0.47117797640653,0.884382909968629,0.791757140311799
TCGA-E2-A572-01A-13R-A31O-07,0.02414178729343,0.0309121498115614,0.216643331856705,0.0769421530989213,0.0117166191658817,0.0145177272427129,0,0.0585439345533477,0.0900313022926409,0,0.0281725801133891,0.00719384343239503,0.0361305685794482,0.0984280531363196,0.058781897640698,0.166601327373056,0.00751534477431982,0.0196862400905836,0.0768913193478362,0,0.00404990567992228,0.00417417332454281,0.016,0.260112462604439,0.978860457012136,1.03107425880771
TCGA-D8-A1JP-01A-11R-A13Q-07,0.0545391130839479,0,0.0121037958091334,0.187175097934532,0,0.171299604805126,0.0127300846397861,0.0559615065956663,0.0935549021458065,0.00657387709070975,0,0,0.0824339394043595,0.1407784760586,0.0958949423822913,0.371951571316654,0.0191541291946142,0,0.0588795614160948,0,0,0.0024389040147248,0,0.542224115896795,0.847963951005292,1.36546950589205
